file,column,ordinal,onset,offset,code01,notesep,notesed,notesck,notesnm,notesap,notesaw,noteshh,notestm
AW T102 14-03-17 Conten Log,LogClass_AS_TeacherPrompt,1,254196,6388053,na,,,,,,,,
